aid,anno,posizione,corrispondente,n_autori,wid
5100393751,2020,middle,False,5,W3127864344
5100393806,2022,middle,False,8,W4292829055
5100393809,2022,middle,False,6,W4287854564
5100393871,2021,middle,False,5,W3201219523
5100393880,2022,middle,False,6,W4366517598
5100393899,2021,first,False,5,W3169618399
5100393942,2022,first,True,4,W4210652400
5100394044,2022,middle,False,6,W4285291532
5100394046,2019,middle,False,5,W3002072934
5100394256,2020,middle,False,5,W3089347855
5100394297,2019,middle,False,6,W2970450228
5100394392,2022,last,False,3,W4229053728
5100394398,2021,middle,False,4,W3195888405
5100394562,2019,middle,False,6,W2970785793
5100394597,2022,middle,False,7,W4295064620
5100394917,2021,middle,False,9,W3210951978
5100394950,2022,first,False,3,W4285278211
5100395015,2022,middle,False,7,W4221167637
5100395035,2021,last,False,4,W3173972567
5100395073,2022,last,False,6,W4313525562
5100395146,2022,last,False,4,W4385572737
5100395198,2022,middle,False,4,W4225275515
5100395206,2020,first,False,3,W3128980567
5100395351,2019,middle,False,7,W2982536084
5100395383,2022,middle,False,8,W4285285977
5100395388,2022,last,True,9,W4313334122
5100395500,2022,first,False,3,W4294664312
5100395521,2022,middle,False,4,W4309574100
5100395562,2021,middle,False,7,W3206842948
5100395591,2021,last,True,3,W3203741962
5100395684,2022,middle,False,6,W4313009415
5100395750,2021,middle,False,4,W3169409885
5100395752,2020,last,False,4,W3105203922
5100395762,2022,middle,False,7,W4287889060
5100395816,2020,middle,False,4,W3081019734
5100395956,2021,middle,False,25,W3092136498
5100396039,2020,middle,False,6,W3115373593
5100396097,2021,middle,False,7,W3215381707
5100396211,2022,last,True,6,W4313531423
5100396375,2021,last,False,5,W4226058124
5100396545,2021,middle,False,6,W3213236677
5100396580,2021,first,False,5,W4226337077
5100396652,2020,middle,False,4,W3096178292
5100396687,2019,middle,False,9,W2986178925
5100396872,2023,middle,False,9,W4385571117
5100396885,2021,middle,False,4,W3112076981
5100397313,2021,middle,False,10,W3180176184
5100397384,2020,middle,False,8,W3009874600
5100397456,2021,middle,False,10,W3167225314
5100397465,2022,last,False,4,W4287891181
5100397486,2020,middle,False,6,W3045780055
5100397670,2022,last,False,8,W4287888692
5100397919,2020,first,False,6,W3047136615
5100397991,2021,middle,False,6,W3161465675
5100398013,2022,middle,False,6,W4385573585
5100398242,2022,middle,False,9,W4296025979
5100398281,2020,middle,False,6,W3114584238
5100398441,2021,middle,False,8,W3171186158
5100398547,2022,middle,False,10,W4225297420
5100398570,2022,middle,False,9,W4283796148
5100398807,2021,first,False,7,W3167077707
5100398953,2022,last,False,3,W4226068212
5100398969,2022,middle,False,5,W4316924393
5100399265,2022,middle,False,10,W4312238419
5100399297,2022,middle,False,6,W4313166352
5100399382,2021,middle,False,8,W3175038190
5100399461,2022,last,False,5,W4221163990
5100399466,2020,last,False,6,W3116417218
5100399487,2022,middle,True,5,W4303980607
5100399541,2022,middle,False,6,W4312382936
5100399548,2022,middle,False,4,W4385573201
5100399626,2021,middle,False,7,W3155151075
5100399630,2022,middle,False,7,W4296896315
5100399645,2020,first,False,4,W3045669112
5100399752,2021,middle,False,7,W3167364369
5100399797,2021,middle,False,5,W4210996392
5100399798,2020,first,False,7,W2997645422
5100399811,2021,last,False,4,W4226333920
5100400130,2022,middle,False,8,W4285604202
5100400179,2022,middle,False,4,W3205067433
5100400185,2022,middle,False,7,W4285787147
5100400329,2019,last,False,8,W2989186566
5100400376,2022,middle,False,7,W4385574024
5100400485,2022,middle,False,4,W4224276467
5100400497,2019,middle,False,7,W2951221758
5100400515,2021,first,False,4,W3165074364
5100400712,2022,middle,False,4,W4225645722
5100400753,2021,last,False,4,W4205409518
5100400776,2022,middle,False,7,W4312725592
5100400799,2021,middle,False,7,W4200227931
5100400816,2022,first,False,3,W4287888678
5100400886,2022,middle,False,4,W4311774868
5100400993,2022,middle,False,12,W4226314850
5100401045,2021,middle,False,6,W3196719896
5100401056,2022,middle,True,4,W4311769512
5100401111,2021,middle,False,8,W3176006008
5100401202,2021,middle,False,6,W4206377169
5100401385,2022,first,False,5,W4226359564
5100401427,2020,middle,False,5,W3036239992
5100401482,2020,middle,False,7,W3089691460
5100401542,2022,middle,False,5,W4221158433
5100401561,2021,last,False,2,W3172341633
5100401724,2022,first,True,1,W4319431016
5100401884,2020,last,False,4,W3106584733
5100402028,2022,middle,False,8,W4385573325
5100402281,2022,middle,False,5,W4328027965
5100402298,2022,middle,False,9,W4285308960
5100402304,2019,first,False,9,W2987241137
5100402336,2020,last,False,4,W3046650820
5100402345,2021,middle,False,5,W3171579186
5100402379,2022,last,False,6,W4385573370
5100402386,2022,last,False,5,W4285145730
5100402624,2022,middle,False,7,W4289533798
5100402694,2022,middle,False,4,W4309827933
5100402911,2019,middle,False,5,W2950739345
5100402925,2020,last,False,5,W3113710448
5100403024,2020,first,False,5,W3090306696
5100403195,2021,middle,False,6,W3210618910
5100403324,2022,last,True,7,W4292649791
5100403375,2021,first,False,3,W3174956803
5100403380,2022,first,False,4,W4225268857
5100403456,2022,middle,False,3,W4294676509
5100403505,2022,last,False,5,W4283209308
5100403556,2022,last,False,2,W4286277022
5100403562,2021,middle,False,4,W3172210712
5100403816,2022,middle,False,6,W4309374889
5100404392,2020,first,False,7,W3035365026
5100404497,2021,first,True,1,W3176465601
5100404643,2021,middle,False,5,W3173917828
5100404859,2021,middle,False,15,W3199246256
5100404954,2021,middle,False,5,W3211282340
5100405086,2020,last,False,4,W3101891351
5100405109,2020,middle,False,4,W3039987544
5100405359,2021,middle,False,4,W3215933179
5100405410,2022,middle,False,6,W4311167834
5100405475,2021,first,False,4,W3130487402
5100405476,2019,middle,False,4,W3016009267
5100405620,2021,first,False,5,W3173825844
5100405630,2021,last,False,3,W3177239160
5100406079,2022,middle,False,4,W4287854773
5100406104,2022,middle,True,5,W4312796107
5100406155,2020,middle,False,7,W3000546628
5100406238,2022,middle,False,14,W4306353220
5100406318,2022,first,False,6,W4225773902
5100406353,2021,middle,False,4,W4205202105
5100406445,2022,first,False,5,W4304755973
5100406584,2020,middle,False,5,W3035431747
5100406620,2021,first,False,6,W4213258200
5100406711,2021,middle,False,5,W3171446474
5100406725,2021,last,False,3,W3174441232
5100407035,2020,middle,False,6,W3116804412
5100407137,2022,middle,False,6,W4360996547
5100407233,2022,first,False,3,W4210921677
5100407234,2019,middle,False,5,W2970682957
5100407263,2022,first,False,7,W3215180973
5100407284,2020,last,False,5,W2997380714
5100407296,2020,last,False,2,W3034670175
5100407302,2019,middle,False,8,W2971149816
5100407381,2019,middle,False,6,W2982275843
5100407418,2022,middle,False,6,W4312557251
5100407433,2019,last,False,5,W2963614864
5100407434,2022,middle,False,5,W4221144473
5100407529,2021,middle,False,6,W3185435390
5100407591,2022,last,False,4,W4323339283
5100407681,2022,middle,False,10,W4293567576
5100407768,2022,first,False,4,W3212565515
5100407933,2022,last,False,4,W4297825008
5100407999,2021,middle,False,4,W3173783447
5100408086,2022,middle,True,6,W4312991122
5100408193,2022,last,False,2,W4293248314
5100408200,2022,middle,False,8,W4385573986
5100408245,2022,middle,False,4,W4308391439
5100408286,2022,middle,False,7,W3207360934
5100408300,2021,middle,False,6,W3200780444
5100408301,2021,first,False,5,W4205091083
5100408683,2022,middle,False,7,W4280528906
5100408780,2022,middle,False,5,W4291653312
5100408818,2022,middle,False,5,W4226490385
5100408983,2020,last,False,3,W3117346838
5100409113,2022,middle,False,5,W4282014435
5100409272,2021,middle,False,4,W3211326643
5100409390,2020,middle,False,8,W3104182623
5100409530,2022,middle,False,6,W4287854666
5100409691,2022,middle,False,7,W4307923086
5100409804,2020,first,False,7,W2997852611
5100410142,2019,first,False,4,W2983785000
5100410232,2022,middle,False,5,W4281670935
5100410286,2022,middle,False,8,W4283316516
5100410326,2022,middle,False,7,W4287887959
5100410366,2022,middle,False,7,W4385573901
5100410618,2021,last,False,5,W3195374612
5100410710,2021,last,False,2,W3198277925
5100410968,2021,first,False,4,W4214519690
5100410998,2022,middle,False,6,W4283369524
5100411088,2022,middle,True,4,W4297825008
5100411426,2020,middle,False,4,W3161760609
5100411532,2022,middle,False,3,W4313447850
5100411571,2022,last,False,8,W4285244497
5100411630,2020,last,False,4,W3102122100
5100411631,2019,last,False,2,W2972466095
5100411732,2021,first,False,6,W4206178224
5100411968,2022,middle,False,8,W4226208236
5100412142,2022,middle,False,4,W4224932929
5100412247,2021,middle,False,10,W3173316665
5100412293,2019,middle,False,4,W2970312693
5100412456,2021,middle,False,13,W3162347631
5100412510,2022,middle,True,11,W4321015976
5100412576,2022,middle,False,6,W4286751463
5100412590,2022,middle,False,6,W4288055447
5100412598,2021,last,False,2,W4205965165
5100412682,2022,middle,False,4,W4309270060
5100412686,2022,middle,False,4,W4328027195
5100412721,2019,first,False,5,W2971461915
5100412765,2020,middle,False,5,W2899641901
5100412815,2020,middle,False,4,W3046650820
5100412866,2022,last,False,6,W4225725185
5100412980,2020,middle,False,5,W3114315778
5100413039,2021,last,False,4,W4200257295
5100413314,2022,first,False,7,W4221159457
5100413330,2022,middle,False,10,W4287890458
5100413333,2022,middle,False,5,W4385573001
5100413418,2021,middle,False,4,W3195044875
5100413711,2022,middle,False,6,W4214813689
5100414277,2022,middle,False,9,W4284681867
5100414574,2021,middle,False,7,W3186134690
5100414787,2022,last,True,5,W4310625199
5100414906,2021,last,False,5,W3207409354
5100414958,2022,middle,False,7,W4285148475
5100415093,2022,middle,False,4,W4296118359
5100415292,2020,middle,False,7,W3089948417
5100415324,2022,first,False,6,W4312329375
5100415455,2021,last,False,5,W4205417139
5100415528,2022,first,False,3,W4312941264
5100415568,2020,middle,False,5,W3091418883
5100415705,2022,first,False,7,W4385572728
5100415731,2021,last,False,10,W3159535809
5100415757,2021,middle,False,8,W3176079416
5100416018,2022,middle,False,5,W4285061313
5100416039,2020,middle,False,5,W3034987881
5100416254,2022,middle,False,6,W4385573592
5100416259,2021,middle,False,5,W4225360048
5100416319,2021,last,False,5,W3155116553
5100416380,2020,middle,False,5,W3102793471
5100416386,2021,middle,False,7,W3173647317
5100416519,2022,middle,False,7,W4285242045
5100416565,2018,first,False,4,W2963773505
5100416750,2022,middle,False,7,W4366959018
5100417007,2022,middle,False,6,W4385573079
5100417156,2021,middle,False,7,W3141261903
5100417307,2020,last,False,4,W3026934743
5100417789,2019,last,False,5,W2981780513
5100418120,2020,last,False,4,W2983160116
5100418156,2019,last,False,6,W2961010423
5100418163,2022,last,False,6,W4385574226
5100418165,2020,last,False,7,W3116342879
5100418171,2019,last,False,5,W2970850076
5100418247,2020,middle,False,7,W3103519070
5100418253,2022,last,False,7,W4296983878
5100418326,2021,first,False,4,W3208655822
5100418423,2021,middle,False,17,W4200213155
5100418485,2020,last,False,5,W3024401989
5100418547,2022,middle,False,5,W4221162872
5100418563,2022,middle,False,7,W4226329156
5100418655,2021,middle,False,3,W4229673855
5100418684,2019,last,False,6,W2955081857
5100418866,2022,last,False,5,W4226391640
5100418950,2021,middle,False,8,W3216056172
5100418968,2022,middle,False,5,W4226098472
5100419014,2022,middle,False,20,W4281708620
5100419293,2021,first,False,7,W3213053518
5100419444,2020,first,False,5,W3009251324
5100419458,2022,middle,False,7,W4281964506
5100419591,2022,middle,False,5,W4214492518
5100419609,2022,middle,False,3,W4293694533
5100419643,2019,first,False,8,W2989186566
5100419663,2022,last,False,4,W4286541468
5100419707,2021,middle,False,7,W4214485011
5100419741,2022,middle,False,4,W4283796213
5100419827,2022,middle,False,4,W4210291614
5100420080,2020,middle,False,7,W3103592385
5100420137,2022,middle,False,10,W4285141508
5100420147,2022,middle,False,5,W4385572815
5100420212,2022,middle,False,13,W4213019189
5100420216,2020,middle,False,13,W3117450517
5100420220,2022,middle,False,7,W4282838846
5100420231,2021,middle,False,8,W3200435005
5100420325,2021,first,False,3,W4206677374
5100420391,2022,last,False,7,W4225580830
5100420600,2021,middle,False,6,W3174730533
5100420610,2022,middle,False,6,W4313525610
5100420654,2021,middle,False,9,W3108047681
5100420688,2021,middle,False,9,W4205466227
5100420838,2020,middle,False,5,W3015081369
5100420839,2020,middle,False,3,W3155743827
5100421407,2021,middle,False,7,W3197264270
5100421452,2022,first,False,4,W3199588909
5100421480,2022,middle,False,3,W4299587267
5100421591,2020,middle,False,8,W3037217495
5100421644,2022,first,False,7,W4281874897
5100421665,2021,middle,False,4,W3183487391
5100421719,2020,middle,False,5,W3000598631
5100421963,2019,first,False,10,W2970172141
5100421978,2022,last,False,4,W4281656839
5100422092,2020,middle,False,11,W3035718760
5100422187,2019,middle,False,6,W3001573813
5100422232,2022,middle,False,4,W4309374292
5100422250,2022,middle,False,6,W4306317286
5100422319,2022,middle,False,4,W4287854486
5100422345,2022,middle,False,10,W4213459054
5100422381,2021,first,False,3,W3186370775
5100422422,2022,middle,False,8,W4385572975
5100422559,2022,first,False,4,W4312340905
5100422802,2022,first,False,4,W4312897837
5100422935,2022,middle,False,6,W4313563529
5100422982,2022,last,False,6,W4221113823
5100423196,2022,middle,False,7,W4303685555
5100423221,2022,first,True,1,W4295359819
5100423265,2019,middle,False,4,W2970106668
5100423424,2020,middle,False,6,W3080805237
5100423435,2021,first,False,7,W3185222945
5100423438,2022,middle,False,7,W3201927751
5100423487,2022,first,False,5,W4309617707
5100423530,2020,middle,False,5,W3034668780
5100423548,2021,middle,False,8,W3201342367
5100423656,2022,middle,False,7,W4290945693
5100423697,2022,last,False,6,W4312895349
5100423703,2022,first,False,6,W4224903893
5100423728,2019,middle,False,9,W2961575557
5100423730,2022,middle,True,4,W4285604348
5100423976,2018,first,False,5,W4289753644
5100424132,2022,middle,False,9,W4295886610
5100424178,2021,middle,False,5,W3171471796
5100424205,2020,first,False,3,W3111934536
5100424394,2022,last,False,9,W4220830085
5100424530,2022,first,False,5,W4385573832
5100424577,2020,middle,False,5,W3101372913
5100424731,2022,middle,False,7,W4226350219
5100425080,2021,first,False,6,W3173838631
5100425112,2021,last,False,5,W3209030604
5100425119,2021,middle,False,7,W3215994516
5100425242,2019,middle,False,7,W2965497726
5100425294,2019,middle,False,6,W2974299639
5100425703,2021,middle,False,6,W3204077273
5100425725,2019,last,False,6,W3010362629
5100425999,2019,middle,False,5,W2970832665
5100426170,2020,middle,False,7,W3098266846
5100426173,2020,middle,False,5,W3034797636
5100426898,2020,middle,False,8,W2997793532
5100426931,2020,last,False,5,W3115022302
5100426938,2022,middle,False,8,W4289533863
5100426947,2019,middle,False,4,W3006513641
5100427048,2021,first,False,4,W4226268614
5100427076,2021,last,False,6,W3212552334
5100427158,2019,last,False,4,W3009005296
5100427168,2019,first,False,6,W2984775947
5100427253,2020,middle,False,7,W3103817618
5100427262,2021,middle,False,9,W3173157360
5100427412,2021,middle,False,4,W3118741274
5100427434,2022,middle,False,9,W4226544593
5100427492,2022,middle,False,6,W4226094293
5100427493,2022,middle,False,6,W4385573712
5100427516,2022,middle,False,7,W4312748717
5100427710,2021,middle,False,5,W3214059944
5100427763,2021,last,False,6,W3213855194
5100427853,2022,middle,True,8,W4302009313
5100428026,2021,last,False,4,W3213508244
5100428101,2019,first,False,6,W3005626333
5100428119,2022,middle,False,3,W4309757622
5100428495,2020,first,False,7,W2997983205
5100428564,2022,middle,False,6,W4294672645
5100428569,2021,middle,False,3,W4226355892
5100428572,2022,last,False,3,W4224927203
5100428683,2022,middle,False,7,W4385573332
5100428948,2020,middle,False,5,W3123375411
5100428951,2022,middle,False,9,W4385567372
5100428970,2022,first,False,5,W4328028514
5100429059,2019,middle,False,12,W2947160092
5100429120,2020,middle,False,8,W3106241909
5100429133,2019,middle,False,6,W2950721712
5100429208,2019,middle,False,7,W2995559676
5100429250,2021,middle,False,5,W3184615727
5100429513,2022,first,False,12,W4311863320
5100429578,2022,first,False,4,W4226239215
5100429708,2022,middle,False,5,W4226098472
5100429710,2021,middle,False,8,W4211181447
5100429727,2022,last,False,2,W4225324745
5100429894,2022,middle,False,7,W3216551675
5100430102,2021,middle,False,8,W3153193605
5100430186,2022,middle,True,7,W4295928017
5100430201,2020,middle,False,9,W3173211693
5100430266,2021,last,False,2,W3165074711
5100430478,2021,middle,False,6,W3207396986
